1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2023-04-12,1733,6300 STAGHORN CT,ALEXANDRIA,VA,22315
2,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-04-12,1733,6300 STAGHORN CT,ALEXANDRIA,VA,22315
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1915,7200 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-04-12,1850,14000 LOTUS LN,CENTREVILLE,VA,20120
2,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-04-12,1850,14000 LOTUS LN,CENTREVILLE,VA,20120
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-04-12,1530,6100 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,SERV-23,SERVICE - MISSING ADULT,2023-04-12,1813,6200 WILSON BLVD,FALLS CHURCH,VA,22044
1,SERV-37,SERVICE - MISSING JUVENILE,2023-04-12,1952,6900 HIGHLAND ST,SPRINGFIELD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2028,8200 WILLOW OAKS CORPORATE DR,FAIRFAX,VA,22031
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,2023,12400 ALEXANDER CORNELL DR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,2040,6400 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,2127, ARLINGTON BLVD SERVICE RD / OLIN DR,FALLS CHURCH,VA,22044
1,SUSP-2,SUSPICIOUS - PERSON,2023-04-12,2129,1500 LINCOLN WAY,MCLEAN,VA,22102
1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,2122,7000 COLUMBIA PIKE,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2140,9800 PEBBLE WEIGH CT,BURKE,VA,22015
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-04-12,2110,4700 QUIET WOODS LN,FAIRFAX,VA,22033
